,day_of_week,month,quarter,year,business_day,PRCP,TMAX,TMIN,TSUN,AWND,WDF5,WSF2,t_minmax,mean_wind_speed,max_value_wind_speed,max_hour_wind_speed,max_value_wind_direction,max_hour_wind_direction,mean_temp,max_value_temp,max_hour_temp,mean_humidity,max_value_humidity,max_hour_humidity,mean_radiation,max_value_radiation,max_hour_radiation,mean_uv_radiation,max_value_uv_radiation,max_hour_uv_radiation,mean_pressure,max_value_pressure,max_hour_pressure,wind_north,wind_south,wind_east,wind_west
2006-03-21,2,3,1,2006,1,0,61,44,,2.91,270.0,13.0,17,4.775,8.7,14.0,340.0,5.0,11.875,16.11111111111111,13.0,62.041667,85.0,0.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-03-22,3,3,1,2006,1,0,67,46,,1.79,270.0,8.1,21,3.508333,8.7,16.0,341.0,22.0,13.541666666666666,21.666666666666668,12.0,59.916667,77.0,5.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-23,4,3,1,2006,1,0,80,49,,1.34,280.0,10.1,31,4.158333,11.3,15.0,341.0,20.0,18.287037222222224,28.88888888888889,13.0,42.458333,74.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-24,5,3,1,2006,1,0,78,52,,1.12,280.0,10.1,26,3.979167,8.7,14.0,256.0,14.0,18.14814833333334,27.22222222222222,12.0,43.791667,69.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-25,6,3,1,2006,0,1,66,53,,2.46,260.0,8.9,13,3.641667,7.8,14.0,263.0,18.0,14.837962777777781,20.0,11.0,75.458333,89.0,22.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-26,7,3,1,2006,0,0,68,53,,1.12,280.0,8.9,15,3.245833,7.8,14.0,354.0,6.0,15.810185000000002,20.555555555555557,10.0,65.916667,85.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-27,1,3,1,2006,1,1,67,53,,2.46,260.0,8.1,14,3.391667,6.9,15.0,274.0,23.0,14.768518333333336,20.0,12.0,70.333333,82.0,22.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-28,2,3,1,2006,1,1,54,50,,3.13,80.0,10.1,4,3.5,7.8,16.0,323.0,4.0,11.180555555555555,12.222222222222221,8.0,85.708333,91.0,18.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-29,3,3,1,2006,1,1,62,49,,2.01,280.0,13.0,13,5.029167,11.3,15.0,337.0,7.0,13.171296111111113,17.22222222222222,11.0,71.458333,90.0,2.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-03-30,4,3,1,2006,1,0,64,49,,2.01,280.0,12.1,15,3.983333,9.6,13.0,358.0,1.0,13.402777777777779,19.444444444444443,11.0,68.458333,86.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-03-31,5,3,1,2006,1,1,62,51,,0.67,270.0,6.9,11,2.708333,6.1,17.0,342.0,0.0,12.662037222222219,16.11111111111111,15.0,68.75,86.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-01,6,4,2,2006,0,1,64,51,,3.36,280.0,8.9,13,3.933333,6.9,15.0,356.0,22.0,13.009259444444442,17.22222222222222,13.0,73.041667,90.0,6.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-02,7,4,2,2006,0,0,69,47,,1.12,280.0,10.1,22,3.404167,7.8,14.0,348.0,22.0,14.189814999999998,22.77777777777778,13.0,59.708333,83.0,1.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-03,1,4,2,2006,1,1,68,53,,1.12,130.0,6.9,15,2.3125,4.3,11.0,316.0,0.0,16.55092611111111,20.0,9.0,56.458333,67.0,1.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-04,2,4,2,2006,1,1,61,51,,3.8,270.0,16.1,10,4.55,12.2,19.0,332.0,21.0,13.88888888888889,15.555555555555555,0.0,80.708333,91.0,10.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-05,3,4,2,2006,1,1,62,49,,5.37,260.0,19.9,13,7.425,14.8,12.0,333.0,22.0,12.106481666666664,15.0,12.0,73.125,87.0,6.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-06,4,4,2,2006,1,0,65,48,,2.24,270.0,10.1,17,3.6875,9.6,16.0,347.0,23.0,13.194444444444445,18.88888888888889,12.0,67.5,83.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-07,5,4,2,2006,1,0,66,50,,1.79,260.0,12.1,16,3.608333,8.7,15.0,335.0,21.0,13.842592777777774,20.555555555555557,12.0,69.625,84.0,3.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-08,6,4,2,2006,0,0,69,51,,2.01,270.0,10.1,18,3.975,9.6,15.0,292.0,21.0,15.046296111111113,20.555555555555557,10.0,67.5,85.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-09,7,4,2,2006,0,0,67,52,,1.34,250.0,10.1,15,3.433333,9.6,14.0,325.0,22.0,14.097222222222221,20.555555555555557,11.0,72.333333,89.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-10,1,4,2,2006,1,0,64,52,,1.79,270.0,10.1,12,3.3875,7.8,16.0,349.0,0.0,13.564814999999998,16.666666666666668,13.0,70.708333,83.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-11,2,4,2,2006,1,0,69,55,,3.58,270.0,10.1,14,3.354167,7.8,16.0,347.0,21.0,15.439814999999998,19.444444444444443,12.0,66.625,77.0,3.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-12,3,4,2,2006,1,0,72,51,,1.79,270.0,8.9,21,4.0375,7.8,15.0,352.0,22.0,16.157407222222226,23.333333333333332,12.0,64.791667,83.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-13,4,4,2,2006,1,0,82,52,,1.12,240.0,8.9,30,3.325,8.7,14.0,358.0,3.0,20.0,31.666666666666668,13.0,52.0,77.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-14,5,4,2,2006,1,1,65,57,,2.91,270.0,12.1,8,4.733333,9.6,14.0,358.0,9.0,14.976851666666668,17.77777777777778,11.0,80.208333,88.0,20.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-15,6,4,2,2006,0,0,65,55,,1.34,280.0,8.9,10,3.683333,6.9,12.0,280.0,20.0,14.953703888888887,18.88888888888889,13.0,75.041667,87.0,5.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-16,7,4,2,2006,0,0,66,55,,2.68,270.0,13.0,11,4.9125,10.4,15.0,289.0,23.0,14.768518333333336,20.0,12.0,73.0,87.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-17,1,4,2,2006,1,0,68,51,,2.46,270.0,12.1,17,3.604167,8.7,13.0,358.0,4.0,15.277777777777779,21.11111111111111,11.0,58.166667,85.0,2.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-04-18,2,4,2,2006,1,0,80,52,,2.01,270.0,8.9,28,3.395833,8.7,14.0,357.0,9.0,18.958333333333332,28.88888888888889,12.0,45.375,75.0,3.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-19,3,4,2,2006,1,0,79,54,,1.79,280.0,8.9,25,4.016667,9.6,14.0,352.0,1.0,19.23611111111111,27.22222222222222,11.0,49.291667,75.0,1.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-20,4,4,2,2006,1,0,79,55,,1.79,260.0,10.1,24,4.0875,8.7,12.0,297.0,23.0,18.935184999999997,28.333333333333332,11.0,55.291667,80.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-21,5,4,2,2006,1,0,70,56,,2.01,250.0,12.1,14,3.895833,7.8,14.0,348.0,23.0,16.22685166666667,21.666666666666668,12.0,68.625,79.0,1.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-22,6,4,2,2006,0,1,64,53,,2.24,210.0,10.1,11,4.25,6.9,13.0,349.0,23.0,14.166666666666666,16.11111111111111,7.0,67.875,75.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-23,7,4,2,2006,0,1,66,52,,2.68,270.0,10.1,14,3.6375,8.7,15.0,325.0,23.0,14.027777777777779,17.77777777777778,10.0,65.458333,84.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-24,1,4,2,2006,1,0,68,51,,2.91,280.0,12.1,17,3.758333,8.7,15.0,360.0,22.0,15.092592777777774,21.11111111111111,10.0,65.833333,79.0,5.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-04-25,2,4,2,2006,1,0,64,55,,2.01,280.0,10.1,9,4.145833,7.8,15.0,261.0,22.0,14.652777777777779,18.88888888888889,10.0,72.791667,86.0,3.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-26,3,4,2,2006,1,0,68,55,,2.68,280.0,10.1,13,3.979167,7.8,14.0,324.0,2.0,15.208333333333334,19.444444444444443,13.0,65.0,79.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-04-27,4,4,2,2006,1,0,68,57,,1.57,280.0,8.1,11,3.245833,6.1,14.0,270.0,23.0,15.810185000000002,19.444444444444443,11.0,68.958333,76.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-04-28,5,4,2,2006,1,0,67,57,,1.57,270.0,6.9,10,3.141667,6.1,17.0,343.0,23.0,16.342592777777774,18.88888888888889,13.0,70.708333,80.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-04-29,6,4,2,2006,0,0,70,59,,2.01,270.0,8.9,11,3.933333,8.7,16.0,331.0,0.0,17.569444444444443,23.88888888888889,12.0,69.208333,80.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-04-30,7,4,2,2006,0,0,73,57,,1.57,270.0,10.1,16,3.429167,8.7,14.0,323.0,8.0,16.55092611111111,24.444444444444443,12.0,77.208333,88.0,5.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-05-01,1,5,2,2006,1,0,72,58,,1.57,260.0,8.9,14,,,,,,17.22222222222222,23.333333333333332,11.0,78.458333,89.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-02,2,5,2,2006,1,0,70,60,,1.34,270.0,8.9,10,,,,,,16.365740555555558,22.22222222222222,12.0,76.458333,87.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-03,3,5,2,2006,1,0,67,59,,2.01,260.0,8.1,8,,,,,,16.38888888888889,20.0,12.0,73.25,81.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-04,4,5,2,2006,1,0,68,58,,2.46,270.0,10.1,10,,,,,,16.52777777777778,20.0,10.0,65.0,74.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-05,5,5,2,2006,1,0,69,56,,2.01,270.0,8.9,13,,,,,,16.73611111111111,21.666666666666668,12.0,65.208333,80.0,22.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-06,6,5,2,2006,0,0,70,57,,1.57,260.0,8.9,13,,,,,,16.620370555555553,21.666666666666668,12.0,71.208333,82.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-07,7,5,2,2006,0,0,72,58,,2.01,270.0,10.1,14,,,,,,17.384259444444442,23.333333333333332,12.0,70.125,81.0,23.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-08,1,5,2,2006,1,0,72,57,,0.89,270.0,10.1,15,,,,,,16.57407388888889,22.77777777777778,14.0,76.708333,87.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-09,2,5,2,2006,1,0,69,59,,1.34,270.0,6.9,10,,,,,,17.22222222222222,21.11111111111111,16.0,74.25,83.0,23.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-10,3,5,2,2006,1,0,76,57,,2.24,280.0,13.0,19,,,,,,17.84722222222222,27.22222222222222,12.0,76.333333,87.0,2.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-11,4,5,2,2006,1,0,73,59,,1.79,250.0,8.9,14,,,,,,18.171296111111108,25.555555555555557,12.0,76.916667,87.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-12,5,5,2,2006,1,0,76,60,,2.01,240.0,8.9,16,,,,,,18.84259277777778,25.0,12.0,75.208333,86.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-13,6,5,2,2006,0,0,74,60,,2.01,280.0,8.9,14,,,,,,19.02777777777778,25.0,13.0,71.583333,84.0,23.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-14,7,5,2,2006,0,0,77,60,,1.57,260.0,8.1,17,,,,,,17.916666666666668,27.77777777777778,12.0,71.75,85.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-15,1,5,2,2006,1,0,78,61,,2.91,270.0,10.1,17,,,,,,19.814815000000003,27.22222222222222,10.0,71.416667,82.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-16,2,5,2,2006,1,0,75,60,,2.01,270.0,8.9,15,,,,,,18.912037222222224,25.555555555555557,11.0,74.291667,84.0,22.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-17,3,5,2,2006,1,0,73,61,,1.12,260.0,8.1,12,,,,,,19.375,25.555555555555557,11.0,74.916667,85.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-18,4,5,2,2006,1,0,76,62,,1.79,280.0,8.9,14,,,,,,19.88425944444445,25.555555555555557,13.0,75.125,85.0,3.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-19,5,5,2,2006,1,0,77,63,,2.91,270.0,8.9,14,,,,,,20.39351833333333,26.666666666666668,13.0,72.541667,83.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-20,6,5,2,2006,0,0,74,62,,2.01,280.0,8.1,12,,,,,,20.046296111111108,25.0,11.0,68.75,82.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-21,7,5,2,2006,0,1,70,60,,2.01,120.0,10.1,10,,,,,,17.66203722222222,20.555555555555557,12.0,75.416667,85.0,23.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-22,1,5,2,2006,1,1,71,57,,2.68,260.0,8.9,14,,,,,,16.22685166666667,20.555555555555557,15.0,76.458333,88.0,3.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-23,2,5,2,2006,1,0,74,55,,1.79,280.0,12.1,19,,,,,,18.75,23.88888888888889,12.0,64.0,82.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-24,3,5,2,2006,1,0,80,60,,1.12,190.0,8.1,20,,,,,,21.921296111111108,28.333333333333332,11.0,62.375,83.0,3.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-25,4,5,2,2006,1,0,79,63,,2.91,260.0,8.9,16,,,,,,20.625,25.0,14.0,66.25,85.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-26,5,5,2,2006,1,0,73,63,,2.46,250.0,8.9,10,,,,,,18.796296111111108,22.22222222222222,9.0,71.375,81.0,1.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-27,6,5,2,2006,0,0,73,63,,3.8,270.0,13.0,10,,,,,,19.62962944444444,22.77777777777778,10.0,52.333333,72.0,5.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-28,7,5,2,2006,0,0,77,59,,3.13,270.0,10.1,18,,,,,,19.74537055555556,27.22222222222222,11.0,46.291667,61.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-29,1,5,2,2006,1,0,79,59,,2.46,280.0,10.1,20,,,,,,20.208333333333332,27.77777777777778,11.0,53.666667,69.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-30,2,5,2,2006,1,0,84,59,,1.79,260.0,10.1,25,,,,,,21.828703888888892,31.11111111111111,11.0,52.916667,73.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-05-31,3,5,2,2006,1,0,84,61,,1.57,270.0,10.1,23,,,,,,23.055555555555557,31.11111111111111,10.0,53.666667,74.0,3.0,,,,,,,,,,0.0,0.0,0.0,0.0
2006-06-01,4,6,2,2006,1,0,83,63,,1.57,250.0,10.1,20,3.570833,8.7,14.0,360.0,3.0,22.060184999999997,30.555555555555557,12.0,65.291667,81.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-02,5,6,2,2006,1,0,83,62,,1.57,270.0,8.9,21,3.466667,8.7,13.0,349.0,4.0,23.47222222222222,30.0,10.0,61.375,83.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-03,6,6,2,2006,0,0,93,65,,1.34,270.0,8.9,28,3.675,8.7,15.0,353.0,2.0,27.453703888888892,36.666666666666664,11.0,50.291667,74.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-04,7,6,2,2006,0,0,88,68,,2.01,270.0,8.9,20,3.9,7.8,13.0,336.0,4.0,25.50925944444445,33.888888888888886,11.0,63.375,83.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-05,1,6,2,2006,1,0,79,66,,1.79,270.0,8.9,13,4.154167,6.9,18.0,272.0,23.0,21.435184999999997,26.666666666666668,14.0,74.166667,83.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-06,2,6,2,2006,1,0,77,65,,1.34,220.0,8.1,12,3.566667,7.8,15.0,308.0,3.0,20.74074055555555,26.666666666666668,13.0,75.25,84.0,0.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-07,3,6,2,2006,1,0,74,66,,1.79,280.0,8.1,8,3.6125,6.1,14.0,266.0,6.0,20.09259277777778,23.333333333333332,10.0,79.708333,88.0,5.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-08,4,6,2,2006,1,0,74,65,,1.34,270.0,6.9,9,3.566667,6.1,12.0,264.0,6.0,19.97685166666666,24.444444444444443,14.0,78.708333,88.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-09,5,6,2,2006,1,0,76,64,,2.24,270.0,10.1,12,4.258333,7.8,15.0,293.0,10.0,19.953703888888892,26.11111111111111,14.0,75.875,90.0,5.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-10,6,6,2,2006,0,0,73,63,,1.79,280.0,8.9,10,4.266667,6.9,15.0,277.0,0.0,19.74537055555556,23.88888888888889,14.0,67.75,76.0,1.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-11,7,6,2,2006,0,0,73,63,,2.24,270.0,8.9,10,4.195833,8.7,14.0,314.0,0.0,19.14351833333333,23.88888888888889,12.0,70.166667,80.0,20.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-12,1,6,2,2006,1,0,74,61,,2.68,280.0,8.9,13,4.616667,7.8,15.0,258.0,21.0,19.050926111111114,23.88888888888889,11.0,67.041667,77.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-13,2,6,2,2006,1,0,77,61,,2.91,270.0,12.1,16,4.804167,10.4,14.0,355.0,3.0,20.462962777777776,25.555555555555557,10.0,60.166667,80.0,1.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-14,3,6,2,2006,1,0,83,61,,2.01,260.0,8.9,22,3.716667,6.9,13.0,246.0,15.0,22.800926111111114,29.444444444444443,12.0,53.458333,71.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-15,4,6,2,2006,1,0,82,65,,2.68,270.0,8.1,17,3.95,6.1,12.0,296.0,21.0,22.453703888888892,28.333333333333332,12.0,63.666667,80.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-16,5,6,2,2006,1,0,93,65,,2.01,260.0,10.1,28,3.608333,8.7,13.0,345.0,2.0,26.550926111111114,35.0,11.0,53.541667,79.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-17,6,6,2,2006,0,0,88,67,,2.68,280.0,8.9,21,4.191667,8.7,16.0,264.0,19.0,24.23611111111111,32.22222222222222,12.0,68.791667,89.0,3.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-18,7,6,2,2006,0,0,83,66,,2.68,280.0,8.9,17,3.875,6.9,17.0,276.0,22.0,22.61574055555555,30.0,12.0,71.625,84.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-19,1,6,2,2006,1,0,81,64,,2.01,270.0,8.9,17,4.004167,7.8,15.0,311.0,23.0,21.62037055555556,28.88888888888889,12.0,71.041667,85.0,1.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-20,2,6,2,2006,1,0,82,60,,1.57,260.0,8.9,22,3.754167,7.8,15.0,340.0,1.0,20.76388888888889,27.77777777777778,12.0,71.583333,86.0,22.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-21,3,6,2,2006,1,0,81,60,,2.24,270.0,8.1,21,3.7875,6.9,15.0,277.0,0.0,20.74074055555555,28.88888888888889,12.0,72.208333,88.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-22,4,6,2,2006,1,0,82,63,,1.79,270.0,10.1,19,3.9,6.9,12.0,277.0,23.0,21.96759277777778,28.88888888888889,10.0,70.083333,85.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-23,5,6,2,2006,1,0,78,63,,2.24,,,15,4.370833,8.7,14.0,335.0,6.0,21.041666666666668,27.77777777777778,11.0,73.333333,88.0,2.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-24,6,6,2,2006,0,0,84,63,,2.46,190.0,8.9,21,4.233333,8.7,14.0,324.0,20.0,21.27314833333334,31.666666666666668,11.0,72.041667,87.0,5.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-25,7,6,2,2006,0,0,89,66,,1.12,140.0,13.0,23,3.179167,7.8,16.0,321.0,22.0,24.86111111111111,36.666666666666664,14.0,62.208333,79.0,5.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-26,1,6,2,2006,1,0,88,66,,2.01,130.0,8.1,22,3.7875,6.9,17.0,354.0,9.0,25.13888888888889,32.77777777777778,10.0,59.708333,75.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-27,2,6,2,2006,1,0,98,64,,2.24,170.0,12.1,34,3.9375,11.3,14.0,351.0,6.0,25.23148166666667,35.0,15.0,57.0,79.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-28,3,6,2,2006,1,0,93,66,,2.01,270.0,10.1,27,4.095833,9.6,12.0,288.0,4.0,26.85185166666666,36.666666666666664,10.0,52.416667,71.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-06-29,4,6,2,2006,1,0,90,65,,1.57,270.0,10.1,25,3.754167,8.7,15.0,351.0,2.0,25.555555555555557,33.888888888888886,11.0,53.5,73.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-06-30,5,6,2,2006,1,0,88,66,,1.34,260.0,8.1,22,3.679167,7.8,13.0,340.0,5.0,25.99537055555556,33.333333333333336,10.0,51.916667,71.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-01,6,7,3,2006,0,0,91,69,,1.34,280.0,12.1,22,3.833333,9.6,14.0,257.0,11.0,26.921296111111108,35.0,10.0,49.541667,68.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-02,7,7,3,2006,0,0,91,70,,1.34,270.0,8.1,21,3.391667,7.8,14.0,334.0,4.0,27.314815000000003,33.888888888888886,11.0,52.625,74.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-03,1,7,3,2006,1,0,93,71,,1.12,230.0,8.1,22,3.358333,6.9,13.0,349.0,4.0,27.59259277777778,34.44444444444444,11.0,50.708333,73.0,4.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-04,2,7,3,2006,1,0,90,69,,1.57,270.0,10.1,21,4.3,9.6,15.0,327.0,5.0,25.208333333333332,32.77777777777778,10.0,60.208333,77.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-05,3,7,3,2006,1,0,85,67,,2.01,260.0,8.9,18,4.120833,8.7,13.0,327.0,2.0,24.074073888888886,31.11111111111111,10.0,60.458333,73.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-06,4,7,3,2006,1,0,85,65,,2.24,280.0,8.9,20,3.966667,8.7,14.0,346.0,4.0,23.77314833333334,31.11111111111111,11.0,60.458333,77.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-07,5,7,3,2006,1,0,89,65,,2.01,280.0,8.9,24,3.795833,8.7,13.0,353.0,3.0,24.97685166666666,33.333333333333336,11.0,56.041667,74.0,3.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-08,6,7,3,2006,0,0,89,69,,1.57,290.0,8.9,20,4.041667,8.7,13.0,349.0,3.0,25.625,32.77777777777778,10.0,57.583333,75.0,22.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-09,7,7,3,2006,0,0,86,66,,2.01,280.0,8.9,20,4.154167,8.7,12.0,321.0,23.0,24.23611111111111,32.77777777777778,10.0,64.208333,84.0,4.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-10,1,7,3,2006,1,0,81,66,,2.46,270.0,8.9,15,3.833333,7.8,14.0,307.0,7.0,23.26388888888889,30.555555555555557,12.0,66.625,85.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-11,2,7,3,2006,1,0,85,68,,1.79,270.0,10.1,17,3.7125,8.7,14.0,304.0,3.0,23.88888888888889,31.666666666666668,11.0,61.25,82.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-12,3,7,3,2006,1,0,90,65,,1.57,270.0,10.1,25,4.045833,8.7,12.0,326.0,2.0,25.87962944444444,33.888888888888886,11.0,47.5,78.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-13,4,7,3,2006,1,0,91,67,,1.57,260.0,8.9,24,4.183333,8.7,13.0,359.0,3.0,26.52777777777778,34.44444444444444,11.0,46.25,74.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-14,5,7,3,2006,1,0,93,68,,1.79,260.0,12.1,25,4.125,10.4,14.0,348.0,4.0,26.296296111111108,36.111111111111114,11.0,55.25,77.0,2.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-15,6,7,3,2006,0,0,97,69,,1.79,270.0,8.1,28,3.683333,7.8,15.0,317.0,1.0,27.800926111111114,38.888888888888886,13.0,53.75,74.0,0.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-16,7,7,3,2006,0,0,93,72,,1.34,160.0,8.1,21,3.604167,6.9,15.0,255.0,16.0,27.01388888888889,33.888888888888886,14.0,59.166667,81.0,23.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-17,1,7,3,2006,1,0,93,73,,1.79,280.0,8.9,20,3.620833,7.8,13.0,268.0,2.0,26.087962777777776,35.0,11.0,67.916667,83.0,2.0,,,,,,,,,,0.0,1.0,0.0,0.0
2006-07-18,2,7,3,2006,1,0,89,71,,1.57,270.0,10.1,18,4.295833,9.6,14.0,318.0,23.0,25.53240722222222,32.77777777777778,11.0,68.125,78.0,0.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-19,3,7,3,2006,1,0,87,69,,2.01,280.0,10.1,18,4.525,9.6,14.0,315.0,0.0,24.88425944444445,33.333333333333336,12.0,65.875,82.0,5.0,,,,,,,,,,0.0,0.0,1.0,0.0
2006-07-20,4,7,3,2006,1,0,84,69,,2.01,260.0,8.9,15,4.3625,8.7,14.0,282.0,4.0,24.212962777777776,30.0,10.0,68.833333,83.0,3.0,,,,,,,,,,0.0,0.0,1.0,0.0
